ebn0:2.91, esn0:4.40
总码率约为:0.352
Suppose Average Power is: 1
Actual Power is: 1.0004252069475907
EsN0 = 4.4
temp_fer = 0.0, temp_ber = 0.0
temp_fer = 0.0, temp_ber = 0.0
temp_fer = 0.0, temp_ber = 0.0
temp_fer = 0.0, temp_ber = 0.0
temp_fer = 0.0, temp_ber = 0.0
temp_fer = 0.0, temp_ber = 0.0
temp_fer = 0.0, temp_ber = 0.0
temp_fer = 0.0, temp_ber = 0.0
temp_fer = 0.0, temp_ber = 0.0
temp_fer = 0.0, temp_ber = 0.0
temp_fer = 0.0, temp_ber = 0.0
temp_fer = 0.0, temp_ber = 0.0
temp_fer = 0.0, temp_ber = 0.0
temp_fer = 0.0, temp_ber = 0.0
temp_fer = 0.0, temp_ber = 0.0
temp_fer = 0.0, temp_ber = 0.0
temp_fer = 0.0, temp_ber = 0.0
temp_fer = 0.0, temp_ber = 0.0
temp_fer = 0.0, temp_ber = 0.0
temp_fer = 0.0, temp_ber = 0.0
temp_fer = 0.0, temp_ber = 0.0
temp_fer = 0.0, temp_ber = 0.0
temp_fer = 0.0, temp_ber = 0.0
temp_fer = 0.0, temp_ber = 0.0
temp_fer = 0.0, temp_ber = 0.0
temp_fer = 0.0, temp_ber = 0.0
temp_fer = 0.0, temp_ber = 0.0
temp_fer = 0.0, temp_ber = 0.0
temp_fer = 0.0, temp_ber = 0.0
temp_fer = 0.0, temp_ber = 0.0
temp_fer = 0.0, temp_ber = 0.0
temp_fer = 0.0, temp_ber = 0.0
temp_fer = 0.0, temp_ber = 0.0
temp_fer = 0.0, temp_ber = 0.0
temp_fer = 0.0, temp_ber = 0.0
temp_fer = 0.0, temp_ber = 0.0
temp_fer = 0.0, temp_ber = 0.0
temp_fer = 0.0, temp_ber = 0.0
temp_fer = 0.0, temp_ber = 0.0
temp_fer = 0.0, temp_ber = 0.0
temp_fer = 0.0, temp_ber = 0.0
temp_fer = 0.0, temp_ber = 0.0
temp_fer = 0.0, temp_ber = 0.0
temp_fer = 0.0, temp_ber = 0.0
temp_fer = 0.0, temp_ber = 0.0
temp_fer = 0.0, temp_ber = 0.0
temp_fer = 0.0, temp_ber = 0.0
temp_fer = 0.0, temp_ber = 0.0
temp_fer = 0.0, temp_ber = 0.0
temp_fer = 0.0, temp_ber = 0.0
temp_fer = 0.0, temp_ber = 0.0
temp_fer = 0.0, temp_ber = 0.0
temp_fer = 0.0, temp_ber = 0.0
temp_fer = 0.0, temp_ber = 0.0
temp_fer = 0.0, temp_ber = 0.0
temp_fer = 0.0, temp_ber = 0.0
temp_fer = 0.0, temp_ber = 0.0
temp_fer = 0.0, temp_ber = 0.0
temp_fer = 0.0, temp_ber = 0.0
temp_fer = 0.0, temp_ber = 0.0
temp_fer = 0.0, temp_ber = 0.0
temp_fer = 0.0, temp_ber = 0.0
temp_fer = 0.0, temp_ber = 0.0
